eps,theta,ρ,statusQuo,universalEps,τ,sr,h,ι,s,s_,c10,c20,nRoots,time
0.09875,0.5416666666666666,1.0,False,False,0.13080203012695785,0.14574529519864604,0.493549453679279,0.39893576188906,0.013212588098279444,0.014136497034722218,0.01064624481112943,0.02177133221713828,1,0.5210363864898682
0.125,0.5416666666666666,1.0,False,False,0.13340463310414283,0.14518978735338517,0.49277889965028276,0.39657427104431164,0.013109981715117017,0.014035382428668952,0.010661663936070808,0.021882613485644884,1,0.5459461212158203
0.15125,0.5416666666666666,1.0,False,False,0.13589570750124694,0.14467068218733364,0.49204566409572004,0.3940885669100835,0.013014215763307666,0.013941008307647223,0.01067909740373646,0.021995482076045063,1,0.5207669734954834
0.1775,0.5416666666666666,1.0,False,False,0.13829348275984685,0.14418389454339084,0.4913411085176181,0.3914981016616462,0.012924093476322335,0.013851756185178747,0.010697902815318279,0.022109570463542578,1,0.48534584045410156
0.20375,0.5416666666666666,1.0,False,False,0.14059666980429847,0.14372801797735094,0.49066416714695593,0.38881189625849305,0.012839239219166377,0.013767146269704891,0.010717881292179566,0.022224507629279754,1,0.5205638408660889
0.22999999999999998,0.5416666666666666,1.0,False,False,0.14280309950502806,0.14330235249532336,0.490011705281562,0.38603687663090686,0.01275911528850009,0.013686202433597083,0.010738639906135746,0.02234033589283005,1,0.5613729953765869
0.25625,0.5416666666666666,1.0,False,False,0.14494036601181653,0.14290173346433296,0.4893838363652496,0.3831958454334638,0.012683617174603765,0.013609887795166831,0.010760512165482164,0.022456502336954384,1,0.524874210357666
0.28250000000000003,0.5416666666666666,1.0,False,False,0.1469974323631708,0.14252549684087013,0.4887800118649115,0.38029105499234384,0.012612353273986607,0.013537461712305817,0.010783242249108628,0.02257318992703491,1,0.540555477142334
0.3050254617135535,0.5416666666666666,1.0,False,False,0.14870360014531275,0.14222013167864592,0.4882802169524138,0.3777551180205361,0.012554325675797314,0.01347829420143626,0.010803394536719284,0.022673422006891538,1,0.5367650985717773
0.30875,0.5416666666666666,1.0,False,False,0.1489798646831221,0.14217131510041436,0.4881988038677355,0.377331819922174,0.012544963910146693,0.013468655136023088,0.010806735571713313,0.022690016323232035,1,0.5248854160308838
0.335,0.5416666666666666,1.0,False,False,0.15089185217709597,0.141838485201755,0.4876345598942743,0.37432525395499433,0.012480780901508746,0.013402215202068376,0.010830474494693513,0.0228071393530105,1,0.5274848937988281
0.36125,0.5416666666666666,1.0,False,False,0.1527299935484835,0.14152654730968797,0.4870900795236173,0.3712743873762343,0.012419969190491978,0.013338601247468041,0.010854653086901997,0.022923714236308977,1,0.5097312927246094
0.3875,0.5416666666666666,1.0,False,False,0.15450413870015908,0.1412333786674996,0.4865629255248713,0.368189256203158,0.012362175463699585,0.013277529390654316,0.010879147835035389,0.02303987794498617,1,0.5470244884490967
0.41375,0.5416666666666666,1.0,False,False,0.15621098953030027,0.1409591616350634,0.4860541590818204,0.36507200856149824,0.012307447951427564,0.013219081562546878,0.010903993528529051,0.023155861143903143,1,0.5149569511413574
0.44,0.5416666666666666,1.0,False,False,0.1578586305317754,0.1407011656592664,0.48556174984108164,0.36193085314087065,0.012255386868715875,0.013162964344552028,0.010929097681433103,0.023271420951382012,1,0.5292026996612549
